120
7140
7140	7140
38	32	22.0	84.0
38	33	71.0	35.0
38	34	84.0	22.0
38	35	24.0	82.0
38	36	89.0	17.0
38	37	31.0	75.0
39	1	50.0	56.0
39	2	76.0	30.0
39	3	25.0	81.0
39	4	57.0	49.0
39	5	51.0	55.0
39	6	48.0	58.0
39	7	69.0	37.0
39	8	63.0	43.0
39	9	47.0	59.0
39	10	35.0	71.0
39	11	61.0	45.0
39	12	46.0	60.0
39	13	52.0	54.0
39	14	66.0	40.0
39	15	37.0	69.0
39	16	41.0	65.0
39	17	63.0	43.0
39	18	26.0	80.0
39	19	47.0	59.0
39	20	26.0	80.0
39	21	80.0	26.0
39	22	29.0	77.0
39	23	61.0	45.0
39	24	18.0	88.0
39	25	72.0	34.0
39	26	27.0	79.0
39	27	84.0	22.0
39	28	55.0	51.0
39	29	69.0	37.0
39	30	73.0	33.0
39	31	44.0	62.0
39	32	64.0	42.0
39	33	37.0	69.0
39	34	48.0	58.0
39	35	44.0	62.0
39	36	49.0	57.0
39	37	65.0	41.0
39	38	38.0	68.0
40	1	25.0	81.0
40	2	49.0	57.0
40	3	66.0	40.0
40	4	40.0	66.0
40	5	92.0	14.0
40	6	19.0	87.0
40	7	50.0	56.0
40	8	74.0	32.0
40	9	80.0	26.0
40	10	24.0	82.0
40	11	66.0	40.0
40	12	39.0	67.0
40	13	87.0	19.0
40	14	69.0	37.0
40	15	44.0	62.0
40	16	22.0	84.0
40	17	86.0	20.0
40	18	57.0	49.0
40	19	34.0	72.0
40	20	65.0	41.0
40	21	63.0	43.0
40	22	34.0	72.0
40	23	58.0	48.0
40	24	47.0	59.0
40	25	33.0	73.0
40	26	48.0	58.0
40	27	43.0	63.0
40	28	32.0	74.0
40	29	82.0	24.0
40	30	68.0	38.0
40	31	19.0	87.0
40	32	73.0	33.0
40	33	52.0	54.0
40	34	21.0	85.0
40	35	87.0	19.0
40	36	20.0	86.0
40	37	74.0	32.0
40	38	23.0	83.0
40	39	55.0	51.0
41	1	41.0	65.0
41	2	59.0	47.0
41	3	36.0	70.0
41	4	48.0	58.0
41	5	56.0	50.0
41	6	51.0	55.0
41	7	58.0	48.0
41	8	70.0	36.0
41	9	58.0	48.0
41	10	30.0	76.0
41	11	64.0	42.0
41	12	45.0	61.0
41	13	57.0	49.0
41	14	57.0	49.0
41	15	26.0	80.0
41	16	34.0	72.0
41	17	70.0	36.0
41	18	39.0	67.0
41	19	48.0	58.0
41	20	35.0	71.0
41	21	61.0	45.0
41	22	34.0	72.0
