"PVR"	"MAPK8IP2"	-
"MGLL"	"MAPK8IP2"	-
"IPCEF1"	"MAPK8IP2"	-
"ENO1"	"MAPK8IP2"	-
"FOSL2"	"MAPK8IP2"	-
"CST7"	"MAPK8IP2"	-
"BPIFB2"	"MAPK8IP2"	+
"CDC14A"	"MAPK8IP2"	-
"RDH8"	"MAPK8IP2"	-
"HSP90AA1"	"MAPK8IP2"	+
"C1QTNF3"	"MAPK8IP2"	+
"C1QTNF3"	"MAPK8IP2"	-
"ME2"	"MAPK8IP2"	-
"ITGB5"	"MAPK8IP2"	+
"ITGB5"	"MAPK8IP2"	-
"ULK2"	"MAPK8IP2"	+
"WBP11"	"MAPK8IP2"	+
"CAD"	"MAPK8IP2"	+
"CAD"	"MAPK8IP2"	-
"PREP"	"MAPK8IP2"	-
"CPNE3"	"MAPK8IP2"	+
"ATG16L1"	"MAPK8IP2"	+
"CETP"	"MAPK8IP2"	-
"DOCK3"	"MAPK8IP2"	-
"CLCN6"	"PAX7"	-
"SNX1"	"PAX7"	-
"METTL1"	"PAX7"	+
"GPM6B"	"PAX7"	-
"COL17A1"	"PAX7"	-
"MAST4"	"PAX7"	-
"PLD1"	"PAX7"	-
"RARB"	"PAX7"	-
"CDC14A"	"PAX7"	-
"UTP18"	"IDS"	-
"ARNTL2"	"IDS"	-
"C6"	"IDS"	+
"GPM6B"	"IDS"	+
"GPM6B"	"IDS"	-
"CTPS2"	"IDS"	-
"MRPS10"	"IDS"	-
"FOXP3"	"IDS"	-
"GYG2"	"IDS"	+
"RASGRF1"	"IDS"	-
"YIPF1"	"IDS"	+
"SPAG4"	"IDS"	-
"MTMR1"	"IDS"	-
"COL17A1"	"IDS"	+
"PHKA1"	"IDS"	-
"RRP15"	"IDS"	-
"NUCKS1"	"IDS"	-
"BCL3"	"IDS"	-
"ST6GALNAC1"	"IDS"	+
"SLC6A15"	"IDS"	-
"HMMR"	"IDS"	-
"PVR"	"IDS"	-
"SNCB"	"IDS"	-
"PLD1"	"IDS"	+
"MCAM"	"IDS"	+
"RARB"	"IDS"	+
"BPIFB2"	"IDS"	+
"HSP90AA1"	"IDS"	-
"ME2"	"IDS"	-
"ITGB5"	"IDS"	+
"ZNF446"	"IDS"	+
"ZNF446"	"IDS"	-
"SLCO1A2"	"IDS"	+
"WBP11"	"IDS"	-
"PREP"	"IDS"	-
"ATG16L1"	"IDS"	+
"ERO1B"	"IDS"	+
"HSD17B2"	"IDS"	+
"PPP1R15A"	"IDS"	+
"CETP"	"IDS"	+
"DOCK3"	"IDS"	-
"DPEP1"	"CLCN6"	-
"ARNTL2"	"CLCN6"	+
"ARNTL2"	"CLCN6"	-
"USP2"	"CLCN6"	+
"MSR1"	"CLCN6"	-
"GPM6B"	"CLCN6"	+
"GPM6B"	"CLCN6"	-
"PRDM1"	"CLCN6"	+
"RASGRF1"	"CLCN6"	-
"MTMR1"	"CLCN6"	-
"COASY"	"CLCN6"	+
"COASY"	"CLCN6"	-
"IP6K2"	"CLCN6"	+
"NUCKS1"	"CLCN6"	-
"ZXDC"	"CLCN6"	-
"SLC6A15"	"CLCN6"	+
"SLC6A15"	"CLCN6"	-
"IPCEF1"	"CLCN6"	+
"ENO1"	"CLCN6"	+
"PLD1"	"CLCN6"	-
"RARB"	"CLCN6"	+
"NEBL"	"CLCN6"	-
"BPIFB2"	"CLCN6"	+
"ME2"	"CLCN6"	-
"ITGB5"	"CLCN6"	+
"ZNF446"	"CLCN6"	+
"ZNF446"	"CLCN6"	-
"FAT1"	"CLCN6"	-
"SLCO1A2"	"CLCN6"	+
"CAD"	"CLCN6"	-
"PREP"	"CLCN6"	+
"PREP"	"CLCN6"	-
"CPNE3"	"CLCN6"	-
"ATG16L1"	"CLCN6"	+
"ATG16L1"	"CLCN6"	-
"ERO1B"	"CLCN6"	+
"HSD17B2"	"CLCN6"	+
"HSD17B2"	"CLCN6"	-
"DOCK3"	"CLCN6"	-
"ARID4A"	"UTP18"	-
"USP2"	"UTP18"	-
"EPHA3"	"UTP18"	-
