120
3388
1804	1826
"CTPS2"	"PNPLA6"	0.0	3.0
"CTPS2"	"USP2"	0.0	3.0
"CTPS2"	"METTL1"	6.0	0.0
"CTPS2"	"MSR1"	0.0	1.0
"CTPS2"	"C6"	0.0	10.0
"CTPS2"	"EPHA3"	1.0	2.0
"CTPS2"	"GPM6B"	0.0	11.0
"SCML1"	"CFH"	3.0	0.0
"SCML1"	"RPAP3"	0.0	2.0
"SCML1"	"ACSM3"	2.0	0.0
"SCML1"	"MARK4"	0.0	1.0
"SCML1"	"AASS"	2.0	0.0
"SCML1"	"MAPK8IP2"	0.0	3.0
"SCML1"	"CLCN6"	2.0	0.0
"SCML1"	"UTP18"	0.0	2.0
"SCML1"	"SNX1"	2.0	0.0
"SCML1"	"ARNTL2"	1.0	0.0
"SCML1"	"ARID4A"	2.0	0.0
"SCML1"	"USP2"	1.0	0.0
"SCML1"	"METTL1"	0.0	2.0
"SCML1"	"C6"	2.0	0.0
"SCML1"	"EPHA3"	1.0	0.0
"SCML1"	"GPM6B"	3.0	0.0
"SCML1"	"CTPS2"	0.0	2.0
"MRPS10"	"CFH"	0.0	3.0
"MRPS10"	"SLC7A2"	0.0	4.0
"MRPS10"	"RPAP3"	2.0	0.0
"MRPS10"	"ACSM3"	0.0	3.0
"MRPS10"	"MARK4"	1.0	0.0
"MRPS10"	"AASS"	0.0	6.0
"MRPS10"	"MAPK8IP2"	2.0	0.0
"MRPS10"	"IDS"	0.0	2.0
"MRPS10"	"CLCN6"	0.0	5.0
"MRPS10"	"UTP18"	2.0	0.0
"MRPS10"	"DPEP1"	1.0	0.0
"MRPS10"	"SNX1"	0.0	7.0
"MRPS10"	"ARNTL2"	3.0	0.0
"MRPS10"	"ARID4A"	0.0	5.0
"MRPS10"	"USP2"	0.0	1.0
"MRPS10"	"METTL1"	3.0	0.0
"MRPS10"	"MSR1"	1.0	0.0
"MRPS10"	"C6"	0.0	4.0
"MRPS10"	"EPHA3"	0.0	1.0
"MRPS10"	"GPM6B"	1.0	3.0
"MRPS10"	"CTPS2"	4.0	0.0
"MRPS10"	"SCML1"	0.0	1.0
"VAMP3"	"CFH"	10.0	0.0
"VAMP3"	"RPAP3"	0.0	4.0
"VAMP3"	"ACSM3"	4.0	0.0
"VAMP3"	"MARK4"	0.0	2.0
"VAMP3"	"AASS"	7.0	0.0
"VAMP3"	"MPND"	0.0	1.0
"VAMP3"	"MGST1"	1.0	0.0
"VAMP3"	"MAPK8IP2"	0.0	7.0
"VAMP3"	"IDS"	2.0	0.0
"VAMP3"	"CLCN6"	8.0	0.0
"VAMP3"	"UTP18"	0.0	3.0
"VAMP3"	"SNX1"	6.0	0.0
"VAMP3"	"ARNTL2"	1.0	0.0
"VAMP3"	"ARID4A"	5.0	0.0
"VAMP3"	"USP2"	2.0	0.0
"VAMP3"	"METTL1"	0.0	5.0
"VAMP3"	"C6"	8.0	0.0
"VAMP3"	"EPHA3"	3.0	0.0
"VAMP3"	"GPM6B"	6.0	0.0
"VAMP3"	"CTPS2"	0.0	5.0
"VAMP3"	"SCML1"	2.0	0.0
"VAMP3"	"MRPS10"	0.0	3.0
"FOXP3"	"CFH"	5.0	3.0
"FOXP3"	"LAP3"	10.0	0.0
"FOXP3"	"SLC7A2"	0.0	7.0
"FOXP3"	"RPAP3"	3.0	2.0
"FOXP3"	"ACSM3"	1.0	3.0
"FOXP3"	"MARK4"	2.0	0.0
"FOXP3"	"AASS"	0.0	5.0
"FOXP3"	"MGST1"	0.0	1.0
"FOXP3"	"MAPK8IP2"	3.0	1.0
"FOXP3"	"IDS"	0.0	1.0
"FOXP3"	"CLCN6"	0.0	7.0
"FOXP3"	"UTP18"	3.0	0.0
"FOXP3"	"TTC19"	0.0	5.0
"FOXP3"	"ZMYND11"	0.0	4.0
"FOXP3"	"DPEP1"	7.0	0.0
"FOXP3"	"SNX1"	0.0	10.0
"FOXP3"	"ARNTL2"	9.0	0.0
"FOXP3"	"ARID4A"	0.0	3.0
"FOXP3"	"PNPLA6"	4.0	0.0
"FOXP3"	"USP2"	0.0	2.0
"FOXP3"	"METTL1"	2.0	0.0
"FOXP3"	"MSR1"	5.0	0.0
"FOXP3"	"C6"	3.0	3.0
"FOXP3"	"EPHA3"	0.0	3.0
"FOXP3"	"GPM6B"	2.0	4.0
"FOXP3"	"CTPS2"	2.0	3.0
"FOXP3"	"SCML1"	0.0	1.0
"FOXP3"	"MRPS10"	4.0	0.0
"FOXP3"	"VAMP3"	0.0	3.0
"MSMO1"	"CFH"	0.0	2.0
"MSMO1"	"SLC7A2"	2.0	0.0
"MSMO1"	"RPAP3"	3.0	0.0
"MSMO1"	"ACSM3"	0.0	3.0
"MSMO1"	"CRAMP1"	1.0	0.0
"MSMO1"	"AASS"	0.0	2.0
"MSMO1"	"MAPK8IP2"	2.0	0.0
"MSMO1"	"CLCN6"	0.0	2.0
"MSMO1"	"UTP18"	1.0	0.0
"MSMO1"	"SNX1"	0.0	2.0
"MSMO1"	"ARNTL2"	0.0	2.0
"MSMO1"	"ARID4A"	0.0	2.0
"MSMO1"	"USP2"	0.0	1.0
"MSMO1"	"METTL1"	2.0	0.0
"MSMO1"	"C6"	0.0	2.0
"MSMO1"	"GPM6B"	0.0	3.0
"MSMO1"	"CTPS2"	4.0	0.0
"MSMO1"	"SCML1"	0.0	1.0
"MSMO1"	"MRPS10"	2.0	0.0
"MSMO1"	"VAMP3"	0.0	2.0
"MRTO4"	"CFH"	0.0	2.0
"MRTO4"	"SLC7A2"	0.0	3.0
"MRTO4"	"RPAP3"	2.0	0.0
"MRTO4"	"ACSM3"	0.0	2.0
"MRTO4"	"MARK4"	2.0	0.0
"MRTO4"	"AASS"	0.0	3.0
"MRTO4"	"MAPK8IP2"	2.0	0.0
"MRTO4"	"IDS"	0.0	3.0
"MRTO4"	"CLCN6"	0.0	3.0
"MRTO4"	"UTP18"	2.0	0.0
"MRTO4"	"ZMYND11"	0.0	1.0
"MRTO4"	"SNX1"	0.0	4.0
"MRTO4"	"ARNTL2"	3.0	0.0
"MRTO4"	"ARID4A"	0.0	5.0
"MRTO4"	"USP2"	0.0	1.0
"MRTO4"	"METTL1"	2.0	0.0
"MRTO4"	"C6"	0.0	2.0
"MRTO4"	"EPHA3"	0.0	2.0
"MRTO4"	"GPM6B"	2.0	2.0
"MRTO4"	"CTPS2"	2.0	0.0
"MRTO4"	"SCML1"	0.0	1.0
"MRTO4"	"MRPS10"	3.0	0.0
"MRTO4"	"VAMP3"	0.0	2.0
"MRTO4"	"FOXP3"	3.0	0.0
"GYG2"	"CFH"	12.0	0.0
"GYG2"	"LAP3"	1.0	0.0
"GYG2"	"SLC7A2"	0.0	1.0
"GYG2"	"RPAP3"	0.0	9.0
"GYG2"	"ACSM3"	7.0	0.0
"GYG2"	"MARK4"	0.0	2.0
"GYG2"	"AASS"	9.0	0.0
"GYG2"	"MPND"	0.0	1.0
"GYG2"	"MGST1"	1.0	0.0
"GYG2"	"MAPK8IP2"	0.0	12.0
"GYG2"	"IDS"	2.0	0.0
"GYG2"	"CLCN6"	7.0	0.0
"GYG2"	"UTP18"	0.0	3.0
"GYG2"	"TMEM159"	1.0	0.0
"GYG2"	"DPEP1"	0.0	1.0
"GYG2"	"SNX1"	5.0	0.0
"GYG2"	"ARNTL2"	4.0	0.0
"GYG2"	"ARID4A"	4.0	0.0
"GYG2"	"USP2"	5.0	0.0
"GYG2"	"METTL1"	0.0	5.0
"GYG2"	"C6"	11.0	0.0
"GYG2"	"EPHA3"	2.0	0.0
"GYG2"	"GPM6B"	15.0	0.0
"GYG2"	"CTPS2"	0.0	8.0
"GYG2"	"SCML1"	2.0	0.0
"GYG2"	"MRPS10"	0.0	2.0
"GYG2"	"VAMP3"	8.0	0.0
"GYG2"	"FOXP3"	1.0	3.0
"GYG2"	"MSMO1"	0.0	2.0
"GYG2"	"MRTO4"	0.0	2.0
"PRDM1"	"CFH"	9.0	0.0
"PRDM1"	"LAP3"	10.0	0.0
"PRDM1"	"SLC7A2"	0.0	3.0
"PRDM1"	"RPAP3"	0.0	2.0
"PRDM1"	"ACSM3"	2.0	0.0
"PRDM1"	"AASS"	1.0	0.0
"PRDM1"	"MPND"	0.0	1.0
"PRDM1"	"MAPK8IP2"	0.0	3.0
"PRDM1"	"IDS"	1.0	0.0
"PRDM1"	"CLCN6"	1.0	0.0
"PRDM1"	"TTC19"	0.0	7.0
"PRDM1"	"ZMYND11"	0.0	4.0
"PRDM1"	"DPEP1"	6.0	0.0
"PRDM1"	"SNX1"	1.0	3.0
"PRDM1"	"ARNTL2"	7.0	0.0
"PRDM1"	"ARID4A"	1.0	0.0
"PRDM1"	"PNPLA6"	4.0	0.0
"PRDM1"	"METTL1"	0.0	1.0
"PRDM1"	"MSR1"	3.0	0.0
"PRDM1"	"C6"	4.0	0.0
"PRDM1"	"EPHA3"	0.0	1.0
"PRDM1"	"GPM6B"	2.0	0.0
"PRDM1"	"CTPS2"	0.0	4.0
"PRDM1"	"VAMP3"	1.0	0.0
"PRDM1"	"FOXP3"	11.0	0.0
"PRDM1"	"GYG2"	2.0	0.0
"TMCC3"	"CFH"	11.0	0.0
"TMCC3"	"LAP3"	4.0	0.0
"TMCC3"	"SLC7A2"	0.0	1.0
"TMCC3"	"RPAP3"	0.0	6.0
"TMCC3"	"ACSM3"	7.0	0.0
"TMCC3"	"MARK4"	0.0	2.0
"TMCC3"	"AASS"	7.0	0.0
"TMCC3"	"MPND"	0.0	1.0
"TMCC3"	"MAPK8IP2"	0.0	8.0
"TMCC3"	"IDS"	2.0	0.0
"TMCC3"	"CLCN6"	7.0	0.0
"TMCC3"	"UTP18"	0.0	3.0
"TMCC3"	"TTC19"	0.0	3.0
"TMCC3"	"ZMYND11"	0.0	1.0
"TMCC3"	"DPEP1"	1.0	0.0
"TMCC3"	"SNX1"	4.0	1.0
"TMCC3"	"ARNTL2"	4.0	0.0
"TMCC3"	"ARID4A"	4.0	0.0
"TMCC3"	"PNPLA6"	1.0	0.0
"TMCC3"	"USP2"	3.0	0.0
"TMCC3"	"METTL1"	0.0	5.0
"TMCC3"	"MSR1"	1.0	0.0
"TMCC3"	"C6"	8.0	0.0
"TMCC3"	"EPHA3"	2.0	1.0
"TMCC3"	"GPM6B"	9.0	0.0
"TMCC3"	"CTPS2"	0.0	8.0
"TMCC3"	"SCML1"	2.0	0.0
"TMCC3"	"MRPS10"	0.0	2.0
"TMCC3"	"VAMP3"	5.0	0.0
"TMCC3"	"FOXP3"	3.0	2.0
"TMCC3"	"MSMO1"	0.0	1.0
"TMCC3"	"MRTO4"	0.0	2.0
"TMCC3"	"GYG2"	7.0	0.0
"TMCC3"	"PRDM1"	5.0	0.0
"RASGRF1"	"CFH"	2.0	0.0
"RASGRF1"	"LAP3"	4.0	0.0
"RASGRF1"	"SLC7A2"	0.0	8.0
"RASGRF1"	"RPAP3"	0.0	3.0
"RASGRF1"	"ACSM3"	3.0	0.0
"RASGRF1"	"CRAMP1"	0.0	1.0
"RASGRF1"	"AASS"	0.0	1.0
"RASGRF1"	"MAPK8IP2"	0.0	2.0
"RASGRF1"	"IDS"	0.0	2.0
"RASGRF1"	"CLCN6"	0.0	1.0
"RASGRF1"	"TTC19"	0.0	3.0
"RASGRF1"	"ZMYND11"	0.0	4.0
"RASGRF1"	"DPEP1"	4.0	0.0
