CLUSTER_ID	Fitness Score	Fitness Rank
Cluster 77115	0.0005897283175214756	350
Cluster 79353	0.0005880066852062246	351
Cluster 20114	0.0005795703843179363	352
Cluster 74686	0.0005776079982379029	353
Cluster 51816	0.0005765507897790489	354
Cluster 89077	0.0005763890622426189	355
Cluster 43854	0.0005735179080690206	356
Cluster 78419	0.0005714630107639699	357
Cluster 52660	0.0005713561294437583	358
Cluster 80735	0.0005713211393385674	359
Cluster 7031	0.0005686906031590981	360
Cluster 52063	0.000567992753703299	361
Cluster 20041	0.0005646328062315207	362
Cluster 19737	0.0005598960249318796	363
Cluster 67293	0.0005586440325139594	364
Cluster 76820	0.0005563502263705439	365
Cluster 56630	0.0005547459025516094	366
Cluster 61397	0.0005491750276831411	367
Cluster 68062	0.0005439165695779987	368
Cluster 26914	0.0005409945381564412	369
Cluster 10907	0.0005357501593627031	370
Cluster 45572	0.0005335343414659007	371
Cluster 49915	0.000532026728324975	372
Cluster 2139	0.0005314840696794912	373
Cluster 83197	0.0005282697141356086	374
Cluster 43804	0.0005274588745592622	375
Cluster 78422	0.0005265831728502262	376
Cluster 73483	0.0005252325848004117	377
Cluster 44324	0.0005212619527197828	378
Cluster 30233	0.0005188953814533589	379
Cluster 3037	0.0005184324770535517	380
Cluster 56080	0.0005169072373345451	381
Cluster 1077	0.0005155849320029418	382
Cluster 69958	0.0005125534060249555	383
Cluster 39001	0.0005086325083355457	384
Cluster 10548	0.0005057006789926865	385
Cluster 64724	0.0005056981502176445	386
Cluster 47406	0.0005049555562079392	387
Cluster 6892	0.0005002610790446945	388
Cluster 50488	0.0005002558297549891	389
Cluster 50263	0.0005002539485009977	390
Cluster 922	0.000500018733902919	391
Cluster 60556	0.0004966726635906868	392
Cluster 22353	0.0004954856649029374	393
Cluster 32994	0.000494219469552286	394
Cluster 76162	0.0004929510996369337	395
Cluster 45888	0.0004875933589576215	396
Cluster 68477	0.00048603103569251746	397
Cluster 43279	0.0004826742622656119	398
Cluster 80526	0.00047938882230848516	399
Cluster 12176	0.00047492689480556057	400
Cluster 30377	0.00047247015665770033	401
Cluster 31859	0.00047164788030783943	402
Cluster 74032	0.0004663543840624705	403
Cluster 76581	0.00046351635007577216	404
Cluster 18019	0.00046047269414944427	405
Cluster 70204	0.0004588221401823236	406
Cluster 87276	0.00045801031482203483	407
Cluster 3969	0.0004574281031232967	408
Cluster 667	0.00045638096188666807	409
Cluster 66309	0.0004552866737728365	410
Cluster 40033	0.0004535159022172477	411
Cluster 74608	0.0004516462256233183	412
Cluster 14545	0.0004509183500701087	413
Cluster 36502	0.00044932053952296413	414
Cluster 24018	0.00044892566887092206	415
Cluster 20099	0.00044833557189535807	416
Cluster 36662	0.0004476091558499423	417
Cluster 75987	0.0004463145412029107	418
Cluster 27065	0.0004456814369104856	419
Cluster 7590	0.0004455145022277572	420
Cluster 28219	0.0004453549671508176	421
Cluster 59786	0.0004453423150454751	422
Cluster 52913	0.000441052900993722	423
Cluster 35077	0.0004408628817681722	424
Cluster 26120	0.00044062111003323153	425
Cluster 12090	0.0004398248210638236	426
Cluster 53084	0.00043900357952486336	427
Cluster 89859	0.0004350115724673913	428
Cluster 92450	0.0004341144630938869	429
Cluster 38606	0.00043216747470852315	430
Cluster 31846	0.0004280239713927295	431
Cluster 25723	0.00042712484770363073	432
Cluster 6039	0.0004228260375220073	433
Cluster 82849	0.00041987428500011946	434
Cluster 21121	0.00041776713419749615	435
Cluster 47421	0.0004174018804330629	436
Cluster 50024	0.0004128361081433497	437
Cluster 6119	0.0004124564842043324	438
Cluster 92426	0.00040733151605716833	439
Cluster 77585	0.0004047981637039041	440
Cluster 66935	0.0004030205354630508	441
Cluster 6283	0.0003990472976302246	442
Cluster 2768	0.0003978491361920374	443
Cluster 30170	0.00039322620341625275	444
Cluster 79060	0.00039293346429626483	445
Cluster 45490	0.0003908592746911257	446
Cluster 62552	0.0003868719414033458	447
Cluster 38188	0.0003862515306005618	448
Cluster 29016	0.00038589743765069515	449
Cluster 83674	0.00038552900023292453	450
Cluster 1190	0.00038392695650979605	451
Cluster 47348	0.0003833057321694326	452
Cluster 61574	0.00038281471270862225	453
Cluster 83651	0.0003823977739416332	454
Cluster 44278	0.0003818658131057974	455
Cluster 37542	0.0003809292703134919	456
Cluster 7761	0.0003793568271380414	457
Cluster 32775	0.00037891087806539084	458
Cluster 50662	0.00037876259458982057	459
Cluster 73659	0.00037847501214437207	460
Cluster 13199	0.0003770811318626051	461
Cluster 71982	0.0003768017231161826	462
Cluster 43261	0.00037631998609807474	463
Cluster 32794	0.00037569876037693535	464
Cluster 80537	0.00037549036696819636	465
Cluster 10289	0.0003726322283503139	466
Cluster 39740	0.0003718787738708213	467
Cluster 56634	0.0003702152994174663	468
Cluster 1502	0.0003684718961544838	469
Cluster 11179	0.0003657574909535143	470
Cluster 68833	0.0003650768940554099	471
Cluster 56619	0.00035957323400844134	472
Cluster 53095	0.00035786082032335275	473
Cluster 4736	0.0003561572872982273	474
Cluster 56599	0.00035279092039699404	475
Cluster 14084	0.00035063717108682044	476
Cluster 93451	0.0003481372507480627	477
Cluster 55944	0.00034643683762016966	478
Cluster 91225	0.00034426823194591945	479
Cluster 43717	0.00034381277327477427	480
Cluster 76650	0.0003435921454493337	481
Cluster 75926	0.0003428950742778972	482
Cluster 33067	0.0003418046086972829	483
Cluster 32963	0.00033916551611904377	484
Cluster 25725	0.0003376893853501433	485
Cluster 28556	0.00033766695776624866	486
Cluster 32706	0.0003351128881540222	487
Cluster 52661	0.0003335926260704235	488
Cluster 53753	0.00033353733202299256	489
Cluster 65974	0.0003335107716684611	490
Cluster 73171	0.0003323329276488039	491
Cluster 91323	0.0003317710139768216	492
Cluster 49495	0.00032962771662925494	493
Cluster 10194	0.0003287765410453151	494
Cluster 11775	0.00032761602249179654	495
Cluster 60080	0.00032636740237380825	496
Cluster 45975	0.00032577107903944603	497
Cluster 87320	0.0003244909298030439	498
Cluster 63724	0.000323684037843235	499
Cluster 21509	0.0003233466485557933	500
Cluster 8306	0.0003207999579801899	501
Cluster 92348	0.00031976908955676583	502
Cluster 82874	0.0003197375371634156	503
Cluster 40433	0.0003193390788793244	504
Cluster 7465	0.0003181459359074481	505
Cluster 92462	0.00031654057565127163	506
Cluster 67030	0.00031646480853240685	507
Cluster 61340	0.0003135052248320146	508
Cluster 24467	0.0003134423944020173	509
Cluster 48914	0.00031338906412251526	510
Cluster 3159	0.0003131223126176943	511
Cluster 59513	0.0003130770679439528	512
Cluster 76622	0.00030870460898412444	513
Cluster 64104	0.00030727534559429664	514
Cluster 48354	0.000307265917149552	515
Cluster 59385	0.00030321292821488193	516
Cluster 830	0.0003030958816397999	517
Cluster 93568	0.0003025775439111778	518
Cluster 28260	0.0003006855240234613	519
Cluster 43069	0.00029779609110538037	520
Cluster 75128	0.0002977503748350986	521
Cluster 74189	0.00029641052945956174	522
Cluster 93206	0.00029462154222744	523
Cluster 58323	0.0002946109615527967	524
Cluster 37767	0.00029458420826356457	525
Cluster 83778	0.00029458420826356457	526
Cluster 77151	0.0002945719252857914	527
Cluster 27022	0.00029355700408810665	528
Cluster 2495	0.0002929483270222523	529
Cluster 76896	0.0002839389534106406	530
Cluster 53619	0.0002838094690559026	531
Cluster 27579	0.00028324550405899924	532
Cluster 45230	0.0002809175623646155	533
Cluster 31868	0.00027997560295716235	534
Cluster 59654	0.0002798985104493918	535
Cluster 21530	0.00027916159508655457	536
Cluster 18412	0.00027885185031295676	537
Cluster 66199	0.00027846522215918394	538
Cluster 77185	0.00027846522215918394	539
Cluster 82686	0.00027806678266216906	540
Cluster 82703	0.00027806678266216906	541
Cluster 82708	0.00027806678266216906	542
Cluster 82715	0.00027806678266216906	543
Cluster 82730	0.00027806678266216906	544
Cluster 44565	0.00027695236676800145	545
Cluster 3912	0.0002769203860253226	546
Cluster 14529	0.0002765094154225172	547
Cluster 42881	0.0002741689907732607	548
Cluster 68840	0.00027354736612832554	549
Cluster 23854	0.00027229395300066076	550
Cluster 44151	0.00027139236996949684	551
Cluster 45837	0.00027101186145695377	552
Cluster 89857	0.0002699287176931435	553
Cluster 65080	0.0002691040876852727	554
Cluster 57451	0.00026786820156331583	555
Cluster 83665	0.000267662066442975	556
Cluster 16337	0.00026728759688333443	557
Cluster 47756	0.0002662748941992067	558
Cluster 22027	0.0002649476389650468	559
Cluster 20106	0.0002640170074721719	560
Cluster 84045	0.0002622366513038621	561
Cluster 40261	0.0002615817582602275	562
Cluster 60755	0.00026132096814254237	563
Cluster 5303	0.00026068280616328666	564
Cluster 74637	0.0002599974696398576	565
Cluster 27090	0.00025981661828273556	566
Cluster 59404	0.00025971289522145225	567
Cluster 3024	0.0002591183416349589	568
Cluster 78051	0.00025835327073294774	569
Cluster 87262	0.0002579495095545521	570
Cluster 83824	0.00025645416787334	571
Cluster 34675	0.00025626899957456074	572
Cluster 1565	0.00025606180992735525	573
Cluster 88676	0.0002552961764197225	574
Cluster 13266	0.0002552457857771953	575
Cluster 9126	0.000254873915656477	576
Cluster 32913	0.0002543153303286019	577
Cluster 4194	0.0002540939776776602	578
Cluster 81747	0.0002535668805772726	579
Cluster 50583	0.0002509956330126791	580
Cluster 33695	0.000249647927921479	581
Cluster 18522	0.0002496190745065086	582
Cluster 2925	0.00024909501472471175	583
Cluster 8824	0.0002488617781117942	584
Cluster 87546	0.0002470060965721832	585
Cluster 15387	0.00024655417116415935	586
Cluster 33411	0.0002445263981761451	587
Cluster 53926	0.00024441788596603017	588
Cluster 78046	0.00024334927806183716	589
Cluster 55756	0.0002433453918958851	590
Cluster 49716	0.00024253188347958106	591
Cluster 66071	0.0002413830231445752	592
Cluster 18299	0.00024055209221690238	593
Cluster 58003	0.00024032213915242237	594
Cluster 67085	0.00023781286653724778	595
Cluster 48287	0.00023681182283524487	596
Cluster 80530	0.00023619290564240312	597
Cluster 29246	0.00023517220777085048	598
Cluster 68054	0.00023501871701447276	599
Cluster 41945	0.0002349749569017883	600
Cluster 91517	0.00023474395271913333	601
Cluster 2417	0.00023443541213029998	602
Cluster 67654	0.0002328491149119535	603
Cluster 12977	0.00023266724217546936	604
Cluster 17709	0.00023217519696352244	605
Cluster 72278	0.0002318308287809585	606
Cluster 82028	0.00023179305706088197	607
Cluster 21532	0.0002314943390640224	608
Cluster 56188	0.0002311622684631126	609
Cluster 4944	0.00022970862675256637	610
Cluster 78399	0.00022960373554762665	611
Cluster 16860	0.000228966813089821	612
Cluster 82625	0.00022652876098541513	613
Cluster 66858	0.00022645373433944938	614
Cluster 45003	0.00022535683220732051	615
Cluster 12922	0.00022525480980652417	616
Cluster 14671	0.0002201536418654872	617
Cluster 12734	0.00021919871564844568	618
Cluster 58857	0.00021777621943883463	619
Cluster 18708	0.00021668546931718274	620
Cluster 40760	0.00021631516812803327	621
Cluster 81978	0.00021432799761251126	622
Cluster 15431	0.0002141543354097269	623
Cluster 33576	0.0002141543354097269	624
Cluster 64837	0.00021383381410155537	625
Cluster 58305	0.00021351246429534166	626
Cluster 48384	0.00021348650174380675	627
Cluster 89092	0.00021249530189673373	628
Cluster 12436	0.00021246760051284622	629
Cluster 49258	0.0002121705293929347	630
Cluster 5505	0.0002116144362392302	631
Cluster 63153	0.000210489543189055	632
Cluster 44106	0.0002103084432983179	633
Cluster 35797	0.00020953195133789954	634
Cluster 26592	0.00020942637969490065	635
Cluster 57792	0.0002078318428472968	636
Cluster 8862	0.00020687646048059662	637
Cluster 24525	0.00020491994166079068	638
Cluster 78296	0.0002046254724651552	639
Cluster 54691	0.00020408409846684662	640
Cluster 83431	0.00020255114638573744	641
Cluster 11154	0.00020160280335000536	642
Cluster 16354	0.0002009530327432682	643
Cluster 35137	0.0002008302010603308	644
Cluster 27951	0.00019876095754271764	645
Cluster 32049	0.00019876095754271764	646
Cluster 89190	0.00019876095754271764	647
Cluster 93154	0.00019876095754271764	648
Cluster 14386	0.00019772586900059568	649
Cluster 51630	0.00019752076499520628	650
Cluster 29070	0.00019694730000438415	651
Cluster 57318	0.00019673484879737703	652
Cluster 67761	0.00019574201887915683	653
Cluster 53437	0.00019570723961359084	654
Cluster 16309	0.00019214649426997095	655
Cluster 77347	0.00019196796127586682	656
Cluster 51720	0.0001905264252197614	657
Cluster 60760	0.00019028434334956182	658
Cluster 43133	0.00018957173821257674	659
Cluster 73476	0.000188802980680449	660
Cluster 4715	0.00018772328552293252	661
Cluster 3762	0.00018639231775130008	662
Cluster 77251	0.0001859392080009909	663
Cluster 68874	0.00018590951428598798	664
Cluster 90315	0.00018565774210818576	665
Cluster 45530	0.00018185572043142087	666
Cluster 50651	0.000181823969576373	667
Cluster 91685	0.0001816770303241993	668
Cluster 45163	0.00018102273689601096	669
Cluster 29035	0.00018018816089781554	670
Cluster 21567	0.00018017710048243043	671
Cluster 51459	0.00017854127023099562	672
Cluster 89412	0.00017852676165716567	673
Cluster 5388	0.0001777009676005368	674
Cluster 42230	0.00017757914621102213	675
Cluster 22218	0.000176760397673421	676
Cluster 27847	0.00017672062053546432	677
Cluster 16288	0.00017565948321019684	678
Cluster 39373	0.00017469102770392727	679
Cluster 6882	0.0001745474456720516	680
Cluster 54548	0.00017449755102907344	681
Cluster 32547	0.00017416762181062797	682
Cluster 72253	0.0001741137637196792	683
Cluster 19271	0.00017384728441090103	684
Cluster 2848	0.0001733107763632258	685
Cluster 44129	0.00017298714165614955	686
Cluster 70100	0.00017254094931471763	687
Cluster 11025	0.00017200989719779947	688
Cluster 24233	0.00017197234425203722	689
Cluster 74451	0.00017098195358043633	690
Cluster 376	0.00016820389692971888	691
Cluster 10161	0.0001679145471375593	692
Cluster 78052	0.0001666263737169086	693
Cluster 81336	0.0001643877193535184	694
Cluster 71130	0.00016437779365862369	695
Cluster 76309	0.00016421087757878362	696
Cluster 38414	0.0001637883526162221	697
Cluster 54063	0.00016352611722166734	698
Cluster 53125	0.00016311625775314052	699
Cluster 16910	0.00016296207100572515	700
