CLUSTER_ID	Fitness Score	Fitness Rank
Cluster 22324	2.750424901331613	176
Cluster 25472	2.750424901331613	177
Cluster 26340	2.750424901331613	178
Cluster 29309	2.750424901331613	179
Cluster 31064	2.750424901331613	180
Cluster 32148	2.750424901331613	181
Cluster 34392	2.750424901331613	182
Cluster 34489	2.750424901331613	183
Cluster 34680	2.750424901331613	184
Cluster 35266	2.750424901331613	185
Cluster 35736	2.750424901331613	186
Cluster 37260	2.750424901331613	187
Cluster 41027	2.750424901331613	188
Cluster 42066	2.750424901331613	189
Cluster 48805	2.750424901331613	190
Cluster 49368	2.750424901331613	191
Cluster 50455	2.750424901331613	192
Cluster 54098	2.750424901331613	193
Cluster 57876	2.750424901331613	194
Cluster 58284	2.750424901331613	195
Cluster 58743	2.750424901331613	196
Cluster 59606	2.750424901331613	197
Cluster 63581	2.750424901331613	198
Cluster 64041	2.750424901331613	199
Cluster 64360	2.750424901331613	200
Cluster 65210	2.750424901331613	201
Cluster 66019	2.750424901331613	202
Cluster 66046	2.750424901331613	203
Cluster 67148	2.750424901331613	204
Cluster 68520	2.750424901331613	205
Cluster 70665	2.750424901331613	206
Cluster 74016	2.750424901331613	207
Cluster 75340	2.750424901331613	208
Cluster 75999	2.750424901331613	209
Cluster 83786	2.750424901331613	210
Cluster 85557	2.750424901331613	211
Cluster 86165	2.750424901331613	212
Cluster 87512	2.750424901331613	213
Cluster 92328	2.750424901331613	214
Cluster 28185	2.750424901331613	215
Cluster 44144	2.750424901331613	216
Cluster 57488	2.750424901331613	217
Cluster 76922	2.695570461197396	218
Cluster 38638	2.676565661060292	219
Cluster 15867	2.657939913417704	220
Cluster 70159	2.614221638118635	221
Cluster 49117	2.5814820938655174	222
Cluster 80740	2.570751058288674	223
Cluster 59259	2.5594978988884276	224
Cluster 14233	2.5170510821995014	225
Cluster 60628	2.4953345680301937	226
Cluster 28069	2.4904007145585	227
Cluster 68451	2.480987620478462	228
Cluster 28359	2.4541256559863887	229
Cluster 91558	2.431406333817876	230
Cluster 89519	2.429415119484656	231
Cluster 31877	2.4228613448613916	232
Cluster 1102	2.3960252906498853	233
Cluster 42483	2.393398538099543	234
Cluster 11164	2.3566360588049857	235
Cluster 66051	2.3397579967419446	236
Cluster 21349	2.3271310555117113	237
Cluster 67713	2.309024925640955	238
Cluster 46347	2.308950349718607	239
Cluster 87835	2.298553666594185	240
Cluster 59707	2.2809978389860626	241
Cluster 48228	2.1502136336543214	242
Cluster 57455	2.1231062144462727	243
Cluster 24862	2.1215869395318077	244
Cluster 57541	2.117617727089797	245
Cluster 72333	2.114414379590851	246
Cluster 53328	2.0940926292326223	247
Cluster 33213	2.0874338316641725	248
Cluster 33105	2.0814330080453414	249
Cluster 68820	2.0567406470888185	250
Cluster 20344	2.04687645315667	251
Cluster 69961	2.0414762871030043	252
Cluster 81480	2.0310781508229643	253
Cluster 28424	1.9931396545794906	254
Cluster 87258	1.962620174183234	255
Cluster 26999	1.9551466558898467	256
Cluster 2106	1.944983741080944	257
Cluster 3009	1.9147760238930565	258
Cluster 32788	1.912293935015515	259
Cluster 79278	1.8590000528116855	260
Cluster 47351	1.857451709436757	261
Cluster 66562	1.847391921083675	262
Cluster 54395	1.8342478348965934	263
Cluster 48333	1.8324214729298725	264
Cluster 39402	1.8208682434711247	265
Cluster 35940	1.8101211039885654	266
Cluster 29391	1.786203389761079	267
Cluster 66590	1.764406583109737	268
Cluster 11687	1.7598246428975262	269
Cluster 19269	1.7434026253490411	270
Cluster 26856	1.7343277715221763	271
Cluster 64845	1.723359233731446	272
Cluster 1997	1.7158760545113458	273
Cluster 74659	1.7151611635258692	274
Cluster 64949	1.7076425700839404	275
Cluster 18919	1.700428909635647	276
Cluster 19756	1.6996567340187891	277
Cluster 70242	1.6795386079922618	278
Cluster 36247	1.6789456115015475	279
Cluster 39788	1.673885158321364	280
Cluster 6005	1.6602473622984872	281
Cluster 31089	1.640261851902486	282
Cluster 11444	1.6343669323011307	283
Cluster 93139	1.6262567728349056	284
Cluster 66421	1.6108633116909181	285
Cluster 79865	1.5658988466457504	286
Cluster 91656	1.5461000479380287	287
Cluster 79793	1.5447566181868655	288
Cluster 43150	1.5350740265115355	289
Cluster 55485	1.5257304416394721	290
Cluster 43538	1.5238343162519088	291
Cluster 86376	1.5140589286860322	292
Cluster 19419	1.5019276168301985	293
Cluster 61325	1.496994129995177	294
Cluster 59986	1.4886527115794326	295
Cluster 18591	1.4746150930889388	296
Cluster 17318	1.4558866948058649	297
Cluster 28227	1.4502169373805678	298
Cluster 47350	1.4495935557573048	299
Cluster 48420	1.4446153840118285	300
Cluster 45681	1.4364800112262048	301
Cluster 2752	1.4363129907549648	302
Cluster 77724	1.4336372747022996	303
Cluster 22376	1.424936842939481	304
Cluster 2981	1.4219488454435625	305
Cluster 53861	1.4195073236175728	306
Cluster 90186	1.4174914218792558	307
Cluster 48256	1.4130814822333155	308
Cluster 62518	1.410536103339427	309
Cluster 92394	1.4093680196450926	310
Cluster 86659	1.3940150585818272	311
Cluster 11239	1.3888652107018595	312
Cluster 45999	1.379376517590793	313
Cluster 88964	1.375702709686077	314
Cluster 33924	1.375702709686077	315
Cluster 32767	1.3665699752831897	316
Cluster 17157	1.3462351690974437	317
Cluster 56960	1.338890224005144	318
Cluster 8750	1.3370708691012982	319
Cluster 82516	1.3342926062476694	320
Cluster 70794	1.3302142173827645	321
Cluster 54291	1.3236001892280393	322
Cluster 54956	1.3163973910810751	323
Cluster 22327	1.3144771891357483	324
Cluster 33359	1.312405347336404	325
Cluster 45985	1.3045731989817526	326
Cluster 46926	1.2885434770342552	327
Cluster 43582	1.2728541164317133	328
Cluster 66076	1.2720230666995165	329
Cluster 47445	1.2676253702836524	330
Cluster 9846	1.2639215800407386	331
Cluster 23639	1.2599007635938564	332
Cluster 22454	1.251213077871949	333
Cluster 10977	1.2401908200173744	334
Cluster 90029	1.2321340365700049	335
Cluster 45684	1.2308520204441316	336
Cluster 78931	1.229657246192389	337
Cluster 80497	1.2248659229628127	338
Cluster 72417	1.2186793146788188	339
Cluster 49402	1.2045299380801058	340
Cluster 32043	1.1927680749755438	341
Cluster 11062	1.1901544330874123	342
Cluster 54737	1.1873560854003196	343
Cluster 93468	1.1832777863663053	344
Cluster 14372	1.179247162452697	345
Cluster 4490	1.1792211780882838	346
Cluster 17536	1.1713171233180848	347
Cluster 17802	1.1701468569178097	348
Cluster 16919	1.167345284307019	349
Cluster 77115	1.1667843570475978	350
Cluster 79353	1.1634248238143086	351
Cluster 20114	1.1469432708505403	352
Cluster 74686	1.1428043016767144	353
Cluster 51816	1.1407180230075658	354
Cluster 89077	1.1403925423393106	355
Cluster 43854	1.1347120035429719	356
Cluster 78419	1.1306463851411535	357
Cluster 52660	1.1304556582525753	358
Cluster 80735	1.1304043325240305	359
Cluster 7031	1.125161223151844	360
Cluster 52063	1.1237808058618752	361
Cluster 20041	1.1171326376141684	362
Cluster 19737	1.1077610701743739	363
Cluster 67293	1.105320281174883	364
Cluster 76820	1.1007456974569345	365
Cluster 56630	1.097613375975903	366
Cluster 61397	1.0868046652236236	367
Cluster 68062	1.0761456402443157	368
Cluster 26914	1.0703640059697714	369
Cluster 10907	1.0599879857092929	370
Cluster 45572	1.0556109935354225	371
Cluster 49915	1.0526212222669253	372
Cluster 2139	1.0515473628295922	373
Cluster 83197	1.045187857940747	374
Cluster 43804	1.0436991593852754	375
Cluster 78422	1.041875276532956	376
Cluster 73483	1.0391788941268087	377
Cluster 44324	1.0313520096784643	378
Cluster 30233	1.0266668348109251	379
Cluster 3037	1.0257546519335838	380
Cluster 56080	1.0227147751261445	381
Cluster 1077	1.0201031892270638	382
Cluster 69958	1.014092911496833	383
Cluster 39001	1.0063784470992752	384
Cluster 10548	1.0005973972554196	385
Cluster 64724	1.0005297423463435	386
Cluster 47406	0.9991703724779376	387
Cluster 6892	0.9900268887261818	388
Cluster 50488	0.989761913401603	389
Cluster 50263	0.9897586499759504	390
Cluster 922	0.9892929763938992	391
Cluster 60556	0.9826729543948654	392
Cluster 22353	0.9803242716092793	393
Cluster 32994	0.9778592962660352	394
Cluster 76162	0.9753343664116244	395
Cluster 45888	0.9648243251806482	396
Cluster 68477	0.9616336945894325	397
Cluster 43279	0.9552308789556059	398
Cluster 80526	0.9484769223500049	399
Cluster 12176	0.9396487894493514	400
Cluster 30377	0.9348101944368205	401
Cluster 31859	0.9331610999343593	402
Cluster 74032	0.9226879106616109	403
Cluster 76581	0.9173266948482803	404
Cluster 18019	0.9110508526946416	405
Cluster 70204	0.9078440720072672	406
Cluster 87276	0.9061925440750197	407
Cluster 3969	0.905033516491234	408
Cluster 667	0.9029831656360497	409
Cluster 66309	0.9008162588486642	410
Cluster 40033	0.8973025803875154	411
Cluster 74608	0.8935877533167864	412
Cluster 14545	0.8921475122702202	413
Cluster 36502	0.8890139829547438	414
Cluster 24018	0.8882393506696894	415
Cluster 20099	0.8870464379468042	416
Cluster 36662	0.8856001797693406	417
Cluster 75987	0.8830411033177661	418
Cluster 27065	0.8817999348277377	419
Cluster 7590	0.8814614798566498	420
Cluster 28219	0.8811402210939443	421
Cluster 59786	0.8811255288560926	422
Cluster 52913	0.8726283463471506	423
Cluster 35077	0.8722526604315961	424
Cluster 26120	0.8717745921138261	425
Cluster 12090	0.8702048568759573	426
Cluster 53084	0.8685911949240174	427
Cluster 89859	0.8606759224212841	428
Cluster 92450	0.8589267195383158	429
Cluster 38606	0.8550486664336485	430
Cluster 31846	0.8468503613710997	431
Cluster 25723	0.8450790292463833	432
Cluster 6039	0.8365701219628319	433
Cluster 82849	0.8307831192064336	434
Cluster 21121	0.8266671774975292	435
Cluster 47421	0.8258351534223249	436
Cluster 50024	0.8168091293394776	437
Cluster 6119	0.816053543695273	438
Cluster 92426	0.8059242984571281	439
Cluster 77585	0.800906441093521	440
Cluster 66935	0.7973865064958799	441
Cluster 6283	0.7895198281402879	442
Cluster 2768	0.7871492180441207	443
Cluster 30170	0.778002714452077	444
Cluster 79060	0.7774291113526578	445
Cluster 45490	0.7733243173946807	446
Cluster 62552	0.7654724393773364	447
Cluster 38188	0.764218333043955	448
Cluster 29016	0.7635349621008729	449
Cluster 83674	0.7627736485996546	450
Cluster 1190	0.7596609960241547	451
Cluster 47348	0.7584320249456887	452
Cluster 61574	0.7574034888171914	453
Cluster 83651	0.7566003600273794	454
Cluster 44278	0.7555286301185555	455
Cluster 37542	0.7536942111612915	456
Cluster 7761	0.7505776436465702	457
Cluster 32775	0.7496828685525837	458
Cluster 50662	0.7493885167531956	459
Cluster 73659	0.7488236155445905	460
Cluster 13199	0.7461037920285285	461
Cluster 71982	0.7455116204973811	462
Cluster 43261	0.7445657391323411	463
Cluster 32794	0.743324514264363	464
Cluster 80537	0.742915817905528	465
Cluster 10289	0.7372995214227591	466
Cluster 39740	0.7357665816540508	467
Cluster 56634	0.7324910443326392	468
Cluster 1502	0.7290261733290045	469
Cluster 11179	0.7236711754046354	470
Cluster 68833	0.7223316942168682	471
Cluster 56619	0.7114198645426818	472
Cluster 53095	0.7080321145350017	473
Cluster 4736	0.70466416348066	474
Cluster 56599	0.6980040634403888	475
Cluster 14084	0.6937434775028772	476
Cluster 93451	0.6887936994573366	477
Cluster 55944	0.685451936081553	478
Cluster 91225	0.6811542184101319	479
Cluster 43717	0.6802376055728968	480
Cluster 76650	0.6798572208640767	481
Cluster 75926	0.6784780964319229	482
Cluster 33067	0.6762645146696289	483
Cluster 32963	0.6710727137170401	484
Cluster 25725	0.6681432780530332	485
Cluster 28556	0.6681102754035878	486
Cluster 32706	0.66305717757843	487
Cluster 52661	0.6600228285125983	488
Cluster 53753	0.6599155402405776	489
Cluster 65974	0.6598630442656154	490
Cluster 73171	0.6575321224192217	491
Cluster 91323	0.6564140643748957	492
Cluster 49495	0.652193121160603	493
Cluster 10194	0.6505011890472499	494
Cluster 11775	0.6481925181072584	495
Cluster 60080	0.6457218265164905	496
Cluster 45975	0.6445421762442619	497
Cluster 87320	0.6420091806621603	498
Cluster 63724	0.6404127694458198	499
Cluster 21509	0.6397661248483352	500
Cluster 8306	0.6347226730775781	501
Cluster 92348	0.6326719721457938	502
Cluster 82874	0.6326076027183684	503
Cluster 40433	0.6318161014968678	504
Cluster 7465	0.6294657541995323	505
Cluster 92462	0.6262793328440859	506
Cluster 67030	0.6261463806741266	507
Cluster 61340	0.620273824533502	508
Cluster 24467	0.6201496224139873	509
Cluster 48914	0.6200471274118032	510
Cluster 3159	0.6195162287653725	511
Cluster 59513	0.6194270096915334	512
Cluster 76622	0.6107771929434788	513
Cluster 64104	0.6079480052418316	514
Cluster 48354	0.6079394086649976	515
Cluster 59385	0.5999103710024573	516
Cluster 830	0.5996786863585328	517
Cluster 93568	0.5986533053996552	518
Cluster 28260	0.5949419831269355	519
Cluster 43069	0.589225199606858	520
Cluster 75128	0.5891026624455864	521
Cluster 74189	0.5864617584806138	522
Cluster 93206	0.5829306960303163	523
Cluster 58323	0.5828912995010153	524
Cluster 37767	0.5828566510436555	525
Cluster 83778	0.5828566510436555	526
Cluster 77151	0.5828323632567836	527
Cluster 27022	0.5808140066915506	528
Cluster 2495	0.57961680876906	529
Cluster 76896	0.5617766550744776	530
Cluster 53619	0.5615204360395458	531
Cluster 27579	0.5604045742419108	532
Cluster 45230	0.555831399820206	533
Cluster 31868	0.553994081437468	534
Cluster 59654	0.5537932801215442	535
Cluster 21530	0.5523565627626212	536
Cluster 18412	0.5517117373381853	537
Cluster 66199	0.5510021508465734	538
Cluster 77185	0.5510021508465734	539
Cluster 82686	0.5502136170847458	540
Cluster 82703	0.5502136170847458	541
Cluster 82708	0.5502136170847458	542
Cluster 82715	0.5502136170847458	543
Cluster 82730	0.5502136170847458	544
Cluster 44565	0.5479573259525286	545
Cluster 3912	0.5478920390979248	546
Cluster 14529	0.5470807764118639	547
Cluster 42881	0.5424665557814181	548
Cluster 68840	0.5412207312868075	549
Cluster 23854	0.538738764024904	550
Cluster 44151	0.5369538613005196	551
Cluster 45837	0.5362002195784803	552
Cluster 89857	0.5340716215063376	553
Cluster 65080	0.5324312409712397	554
Cluster 57451	0.5299819490588978	555
Cluster 83665	0.5295728351303651	556
Cluster 16337	0.5288320157780669	557
Cluster 47756	0.5268378846017847	558
Cluster 22027	0.5242066874162125	559
Cluster 20106	0.5223752219696299	560
Cluster 84045	0.5188383456574719	561
Cluster 40261	0.5175431125147502	562
Cluster 60755	0.5170266776042309	563
Cluster 5303	0.5157660112173366	564
Cluster 74637	0.5144081129533719	565
Cluster 27090	0.5140577662713756	566
Cluster 59404	0.513865589657922	567
Cluster 3024	0.512675455623439	568
Cluster 78051	0.5111876281591149	569
Cluster 87262	0.5103562333131028	570
Cluster 83824	0.5073976205134937	571
Cluster 34675	0.5070326959784649	572
Cluster 1565	0.5066213882543503	573
Cluster 88676	0.505127720889093	574
Cluster 13266	0.505006844678709	575
Cluster 9126	0.5042710830690663	576
Cluster 32913	0.5031804473203995	577
Cluster 4194	0.5027279859795524	578
Cluster 81747	0.5016858534454837	579
Cluster 50583	0.4966029244041094	580
Cluster 33695	0.4939319893810693	581
Cluster 18522	0.49387495056370745	582
Cluster 2925	0.49284132705861955	583
Cluster 8824	0.4923858940696235	584
Cluster 87546	0.48871112637682884	585
Cluster 15387	0.48781098929829325	586
Cluster 33411	0.48379881365632177	587
Cluster 53926	0.4835844163083048	588
Cluster 78046	0.4814751371262446	589
Cluster 55756	0.4814620111962439	590
Cluster 49716	0.47985896614010853	591
Cluster 66071	0.47757989771735554	592
Cluster 18299	0.4759358352596434	593
Cluster 58003	0.47548579294993604	594
Cluster 67085	0.4705475786440835	595
Cluster 48287	0.4685357653038553	596
Cluster 80530	0.46732421422484594	597
Cluster 29246	0.4652910276367171	598
Cluster 68054	0.4649929031222824	599
Cluster 41945	0.4649008297407654	600
Cluster 91517	0.46444377854919805	601
Cluster 2417	0.4638431899709654	602
Cluster 67654	0.46069533800525825	603
Cluster 12977	0.46033854272043706	604
Cluster 17709	0.45939348358547644	605
Cluster 72278	0.45871199333675416	606
Cluster 82028	0.45863730302886485	607
Cluster 21532	0.45801647117600347	608
Cluster 56188	0.4573594386986274	609
Cluster 4944	0.45448189346294976	610
Cluster 78399	0.45427923336303244	611
Cluster 16860	0.4530342178271765	612
Cluster 82625	0.44819218037725495	613
Cluster 66858	0.44804700236143585	614
Cluster 45003	0.44587677294333283	615
Cluster 12922	0.44566992214864215	616
Cluster 14671	0.43557661336467607	617
Cluster 12734	0.433694806152064	618
Cluster 58857	0.4308729130816822	619
Cluster 18708	0.4287354304429776	620
Cluster 40760	0.4279832676944651	621
Cluster 81978	0.4240510488143305	622
Cluster 15431	0.42371353392272754	623
Cluster 33576	0.42371353392272754	624
Cluster 64837	0.42308017261229464	625
Cluster 58305	0.4224370931361149	626
Cluster 48384	0.4223924483232729	627
Cluster 89092	0.4204247610821085	628
Cluster 12436	0.4203697105257629	629
Cluster 49258	0.41978194231245897	630
Cluster 5505	0.41868330048229757	631
Cluster 63153	0.4164561168706644	632
Cluster 44106	0.4160978323203626	633
Cluster 35797	0.4145619811364132	634
Cluster 26592	0.41435699469263154	635
Cluster 57792	0.411199092798685	636
Cluster 8862	0.40930811291954783	637
Cluster 24525	0.4054365853968839	638
Cluster 78296	0.40485448615388536	639
Cluster 54691	0.40378975579284776	640
Cluster 83431	0.40074991373682073	641
Cluster 11154	0.3988758403528769	642
Cluster 16354	0.3976016228464237	643
Cluster 35137	0.39734520830224346	644
Cluster 27951	0.3932712698168156	645
Cluster 32049	0.3932712698168156	646
Cluster 89190	0.3932712698168156	647
Cluster 93154	0.3932712698168156	648
Cluster 14386	0.3912030207611345	649
Cluster 51630	0.39080258875216173	650
Cluster 29070	0.389666216415289	651
Cluster 57318	0.38924325648403385	652
Cluster 67761	0.3872784553522316	653
Cluster 53437	0.38720912853185135	654
Cluster 16309	0.38016414026510126	655
Cluster 77347	0.3798113359112628	656
Cluster 51720	0.37695885521069106	657
Cluster 60760	0.37648544933007844	658
Cluster 43133	0.3750707179878679	659
Cluster 73476	0.37355139834841017	660
Cluster 4715	0.37141476550903	661
Cluster 3762	0.3687794505607406	662
Cluster 77251	0.3678829583200203	663
Cluster 68874	0.36782492052314525	664
Cluster 90315	0.36733041800854016	665
Cluster 45530	0.3598037659238418	666
Cluster 50651	0.35974141971900364	667
Cluster 91685	0.35945032841140967	668
Cluster 45163	0.3581569317404531	669
Cluster 29035	0.35650468439308836	670
Cluster 21567	0.3564832342829396	671
Cluster 51459	0.35324783499090306	672
Cluster 89412	0.35321733821108037	673
Cluster 5388	0.35158463167374726	674
Cluster 42230	0.3513424981434985	675
Cluster 22218	0.3497233486553399	676
Cluster 27847	0.3496442030189024	677
Cluster 16288	0.34754608298980355	678
Cluster 39373	0.34562876553827754	679
Cluster 6882	0.3453449331905024	680
Cluster 54548	0.3452455585586317	681
Cluster 32547	0.34460702418814687	682
Cluster 72253	0.34449996550607914	683
Cluster 19271	0.3439725161680815	684
Cluster 2848	0.34289747606259463	685
Cluster 44129	0.3422571168308405	686
Cluster 70100	0.3413743381723322	687
Cluster 11025	0.3403236942503289	688
Cluster 24233	0.3402541716996527	689
Cluster 74451	0.33829155757697693	690
Cluster 376	0.3327945211561358	691
Cluster 10161	0.3322219384871645	692
Cluster 78052	0.32967300852632797	693
Cluster 81336	0.32524440241711733	694
Cluster 71130	0.3252238695994545	695
Cluster 76309	0.3248936820030824	696
Cluster 38414	0.3240635229182977	697
Cluster 54063	0.32354390547430023	698
Cluster 53125	0.3227281375424641	699
Cluster 16910	0.3224278988357328	700
Cluster 24382	0.32216755307245626	701
Cluster 41898	0.3220631844227	702
Cluster 50085	0.3215944972744117	703
Cluster 27223	0.32017999312487777	704
Cluster 71103	0.3199396842820382	705
Cluster 83428	0.31969087355019055	706
Cluster 29676	0.3184421623204619	707
Cluster 49933	0.31511793167730223	708
Cluster 52031	0.31167625658241654	709
Cluster 12295	0.3091062134428165	710
Cluster 75653	0.3081912341270033	711
Cluster 70201	0.3077072317707391	712
Cluster 48583	0.30720286419250903	713
Cluster 55125	0.3068606275356559	714
Cluster 83451	0.3068606275356559	715
Cluster 27485	0.3068000309955151	716
Cluster 55741	0.30675552387219174	717
Cluster 45109	0.3065477899124135	718
Cluster 92517	0.30608412285676834	719
Cluster 59734	0.3060670946311294	720
Cluster 63584	0.3060670946311294	721
Cluster 63798	0.3060670946311294	722
Cluster 12180	0.3060594662679269	723
Cluster 13693	0.3059888518097948	724
Cluster 15629	0.30548874203461385	725
Cluster 50422	0.30507775754362715	726
Cluster 63342	0.3046858361331961	727
Cluster 91921	0.30447308667519474	728
Cluster 15825	0.30373003386078634	729
Cluster 69646	0.3027617027286218	730
Cluster 43348	0.30061065259365655	731
Cluster 35778	0.2976193710786812	732
Cluster 91306	0.2973208340696214	733
Cluster 51223	0.29712489136949954	734
Cluster 37470	0.2966251939213376	735
Cluster 53263	0.2950940974754165	736
Cluster 59689	0.2940564372199907	737
Cluster 38003	0.29364673705874017	738
Cluster 1220	0.29239406262427503	739
Cluster 31534	0.29220431375962574	740
Cluster 23817	0.2921222903291481	741
Cluster 37306	0.2908705181162	742
Cluster 16022	0.29084466966220085	743
Cluster 2580	0.290789772537748	744
Cluster 66269	0.290789772537748	745
Cluster 22653	0.290450872455605	746
Cluster 8100	0.2884528034911889	747
