#SOURCE	#TARGET	#INTENSITY	#CORR_COEFF
6	10	4.0	0.597521114233077
7	9	8.0	0.589919435018852
7	10	4.0	0.59811742024575
10	11	4.0	0.567802265648656
10	2	4.0	0.546308503339391
15	10	4.0	0.554057473333443
15	11	6.0	0.585309369611738
16	10	4.0	0.556897690159302
17	10	4.0	0.58290235677746
18	9	1.0	0.585307259882266
