#SOURCE	#TARGET	#INTENSITY	#CORR_COEFF
412	450	2.0	0.580156093070632
412	453	1.0	0.515629744968443
412	454	1.0	0.569055960458277
412	459	1.0	0.599022298476493
412	466	1.0	0.554215325915835
412	467	2.0	0.514302478591668
413	434	2.0	0.553449878407655
413	441	2.0	0.533410473219552
413	445	1.0	0.565639681587644
413	470	1.0	0.585611054192056
413	453	2.0	0.581792289730541
413	471	2.0	0.599014452926076
413	460	3.0	0.563768601280166
413	462	5.0	0.589097470776827
413	472	1.0	0.582062756132776
413	463	4.0	0.574340268088424
413	467	4.0	0.594674701938562
404	229	1.0	0.596440567332541
108	111	14.0	0.597491377957021
108	123	13.0	0.593490793856157
108	125	5.0	0.529072151296568
108	132	24.0	0.574758976531991
108	135	2.0	0.575336466465916
108	136	26.0	0.569151534747361
108	141	18.0	0.511684650714818
108	142	8.0	0.555871517567694
108	147	10.0	0.580718024111798
108	152	1.0	0.509187921816436
108	153	18.0	0.545074030128579
108	161	2.0	0.525799612515317
108	167	31.0	0.580421080341881
108	168	1.0	0.507643602768998
108	388	1.0	0.500118751343023
108	170	3.0	0.511085808999882
108	174	23.0	0.570532337423057
108	180	11.0	0.573867664152582
108	187	17.0	0.571417248526484
108	188	6.0	0.575832741682555
108	190	20.0	0.552473020784298
108	192	30.0	0.595359869876792
108	195	10.0	0.567872275669626
108	201	28.0	0.594860668385419
108	205	24.0	0.576617903889873
108	215	18.0	0.562740740600296
108	221	4.0	0.580899656964684
108	223	16.0	0.578096243343095
108	226	6.0	0.50005334284094
108	227	12.0	0.499967592045657
108	228	8.0	0.596333583245426
108	231	13.0	0.567659467343329
108	233	17.0	0.554807848985994
108	235	2.0	0.469684148339093
108	237	5.0	0.555685567440544
108	242	27.0	0.560839885767069
108	243	1.0	0.569192521521089
108	244	1.0	0.581645676829893
108	249	31.0	0.599791923066045
108	252	5.0	0.584929265025839
108	256	31.0	0.59681581898138
108	263	2.0	0.586273241047626
108	265	24.0	0.574950323432385
108	266	12.0	0.546808733293808
108	267	11.0	0.544518700681303
108	269	23.0	0.522001983688039
108	273	1.0	0.521320276043474
108	276	8.0	0.565186327652687
108	282	9.0	0.585767260567567
108	293	12.0	0.549531908512775
108	294	12.0	0.55525894203633
108	333	11.0	0.535754622148767
108	341	19.0	0.541231053604966
108	342	9.0	0.51795292128642
108	346	25.0	0.584249352419253
108	347	10.0	0.542409268034739
108	348	5.0	0.552777327460907
108	395	3.0	0.569024316458605
108	352	9.0	0.487714776562451
108	353	19.0	0.589217027116852
108	355	19.0	0.557031819639401
108	396	6.0	0.581603139600789
108	359	5.0	0.579388788170516
108	360	1.0	0.557694988884126
108	361	2.0	0.517208792786264
108	366	2.0	0.526907405679932
108	369	2.0	0.55210816021869
108	370	28.0	0.559417803883034
108	371	34.0	0.594682242792591
108	372	10.0	0.521081262979835
108	376	14.0	0.521645658690127
108	380	8.0	0.593604550469262
108	386	24.0	0.556490093245887
109	111	27.0	0.554618516693578
109	123	33.0	0.573714226719285
109	125	7.0	0.521793477100218
109	132	49.0	0.556711148781281
109	135	1.0	0.577331310590631
109	136	41.0	0.597796209068297
109	141	36.0	0.538113931975707
109	142	13.0	0.554059816597695
109	145	1.0	0.422962393617124
109	147	10.0	0.541702193847691
109	152	1.0	0.506427349998239
109	153	32.0	0.496056911557653
109	159	24.0	0.552413804037115
109	160	39.0	0.587736326475753
109	161	1.0	0.44942165184118
109	166	16.0	0.552590379329104
109	168	1.0	0.546713802154917
109	388	1.0	0.525893363240804
109	170	9.0	0.557430714356843
109	172	49.0	0.599789934360985
109	174	38.0	0.555359377519998
109	179	33.0	0.533940473316562
109	180	17.0	0.511725758648011
109	187	28.0	0.560003747702866
109	188	12.0	0.548322146483617
109	190	34.0	0.513140795008018
109	192	55.0	0.590169986377035
109	193	20.0	0.565987084662925
109	195	4.0	0.533632149466945
109	196	37.0	0.580227494856912
109	201	50.0	0.575105636292668
109	205	40.0	0.535858499355961
109	215	34.0	0.531676568054705
109	221	1.0	0.584795482395399
109	222	52.0	0.564504585895948
109	223	28.0	0.572616217367988
109	226	21.0	0.539489602216604
109	227	27.0	0.552877994185052
109	228	13.0	0.591577141512678
109	229	19.0	0.542886806815648
109	231	36.0	0.588871926040014
109	233	37.0	0.554823760679301
109	234	44.0	0.550978309436851
109	235	6.0	0.48540622755814
109	236	47.0	0.580804680063064
109	237	6.0	0.503873895988938
109	244	2.0	0.489289888540184
109	247	1.0	0.525447448739317
109	249	54.0	0.559383090514814
109	252	1.0	0.554162207616558
109	256	53.0	0.544851055600044
109	263	3.0	0.581755350822781
109	265	48.0	0.556446428463085
109	266	21.0	0.499202410840741
109	267	26.0	0.511423645789457
109	269	47.0	0.592357775994701
109	270	11.0	0.582365661854575
109	273	3.0	0.574605091128062
109	275	13.0	0.518258859813466
109	276	14.0	0.547811353361819
109	293	30.0	0.562526596280149
109	333	22.0	0.546013076896724
109	341	39.0	0.554066514975916
109	342	23.0	0.524018874558103
109	343	40.0	0.588169918375599
109	346	52.0	0.566058479938541
109	347	28.0	0.576487205163023
109	352	25.0	0.540514439827872
109	353	23.0	0.581058831618613
109	355	37.0	0.568367889858538
109	396	15.0	0.580445679229772
109	360	1.0	0.451561185182643
109	361	3.0	0.511708832579759
109	364	14.0	0.589436568719744
109	365	37.0	0.549908171739717
109	366	8.0	0.536319216097369
109	369	3.0	0.495027216916918
109	370	52.0	0.587372620427574
109	371	55.0	0.584886131102636
109	372	17.0	0.547945310521413
109	376	33.0	0.546990702516317
109	380	15.0	0.578229429774833
109	386	48.0	0.521685845985833
110	123	1.0	0.583966634427011
110	128	4.0	0.578084179614482
110	132	3.0	0.571695377799909
110	135	1.0	0.499659806014715
110	136	3.0	0.553230239026049
110	141	3.0	0.512918533473889
110	142	1.0	0.570778555473418
110	147	4.0	0.546467069038888
110	151	4.0	0.589221784091317
110	161	1.0	0.587059064086352
110	167	4.0	0.562600134900893
110	170	1.0	0.450525548211902
110	172	3.0	0.567473174702049
110	174	3.0	0.536438830034399
110	177	3.0	0.594513302150519
110	180	1.0	0.58744291427531
110	185	4.0	0.566735647462694
110	187	2.0	0.589047705016058
110	190	3.0	0.585661549994046
110	195	4.0	0.533441984035887
110	201	3.0	0.559873169721641
110	202	4.0	0.595818739731132
110	205	3.0	0.562853581959739
110	207	3.0	0.548571755116591
110	215	2.0	0.514511208506722
110	221	2.0	0.523380256296359
110	223	3.0	0.573969080563337
110	226	1.0	0.447891710724444
110	227	3.0	0.538099506572424
110	228	1.0	0.544929348286175
110	230	4.0	0.580556061379693
110	233	3.0	0.581606173429558
110	237	1.0	0.577977562898597
110	242	3.0	0.525902138495265
110	245	4.0	0.556820680299959
110	247	1.0	0.567512987296009
110	248	4.0	0.548074520571152
110	252	3.0	0.529487212063296
110	256	4.0	0.588718171578408
110	262	4.0	0.596614706003099
110	263	1.0	0.570213837632454
110	265	3.0	0.522680143794788
110	266	2.0	0.586736423373868
110	267	1.0	0.515444873628647
110	269	3.0	0.500601704647679
110	270	1.0	0.58996895072762
110	274	4.0	0.585021098822711
110	278	1.0	0.574050672818904
110	286	3.0	0.596484776342486
110	291	2.0	0.598267648833459
110	293	1.0	0.514236190255422
110	294	1.0	0.511518737644467
110	320	2.0	0.589064686480864
110	325	3.0	0.594923556826352
110	327	3.0	0.597459376539534
110	329	2.0	0.591614122101075
110	333	1.0	0.522461832744458
110	336	3.0	0.526297857349565
110	337	3.0	0.53893943555898
110	341	2.0	0.537229803311605
110	342	1.0	0.487451423039201
110	346	3.0	0.54469236610756
110	352	1.0	0.45297139083588
110	354	3.0	0.586086280439859
110	355	3.0	0.553323755051597
110	357	3.0	0.553049623668165
110	361	1.0	0.475238631405925
110	370	3.0	0.599870147589557
110	371	4.0	0.585158424136485
110	372	3.0	0.522790998320889
110	383	3.0	0.587699067198116
110	385	2.0	0.5964637488337
110	386	3.0	0.566146422781995
414	480	1.0	0.552776936619519
414	483	3.0	0.533590859141332
414	490	3.0	0.558984010344115
414	494	1.0	0.572321057049509
414	497	4.0	0.54915963832379
414	398	10.0	0.551818543386658
414	474	1.0	0.583591777286751
415	479	4.0	0.584949749512447
415	423	60.0	0.571081699108057
415	428	25.0	0.554191130643358
415	484	1.0	0.578351456318429
415	487	27.0	0.561808233262496
415	432	23.0	0.583741086781649
415	508	1.0	0.598022999062183
415	436	58.0	0.552157977901325
415	437	6.0	0.593323954745744
415	497	2.0	0.547468906780894
415	408	4.0	0.563610436814127
415	459	12.0	0.58336558407765
415	398	8.0	0.557555588743171
111	133	43.0	0.582250335370187
111	134	3.0	0.576808753443345
111	135	2.0	0.575297152855418
111	429	1.0	0.571950535954739
111	164	3.0	0.575764620588985
111	170	10.0	0.588702948718204
111	181	14.0	0.580396358352338
111	186	1.0	0.548057143221861
111	202	25.0	0.582980698808783
111	203	13.0	0.584752518740034
111	221	1.0	0.543581511995184
111	248	46.0	0.551089712504847
111	252	7.0	0.58928890570188
111	255	1.0	0.529220516423963
111	263	2.0	0.594393090741257
111	273	1.0	0.588922740249063
111	390	2.0	0.592557279252917
111	329	40.0	0.587669352683415
111	392	2.0	0.580603524977831
111	393	3.0	0.51112440575169
111	337	28.0	0.583480851714574
111	361	6.0	0.588574790455435
479	420	2.0	0.580280141643539
479	422	3.0	0.548894327586766
479	423	4.0	0.599804588389609
479	426	4.0	0.575259425879376
479	428	3.0	0.586664842117232
479	429	4.0	0.580070798346035
479	433	4.0	0.586745758953963
479	440	4.0	0.587811170901237
479	441	4.0	0.575172632649003
479	444	1.0	0.467022086329613
479	445	3.0	0.571345335910577
479	455	4.0	0.553355967955398
479	464	4.0	0.599578050394009
112	511	1.0	0.543120799089407
112	512	1.0	0.561021778187057
112	513	3.0	0.585769674966582
112	514	1.0	0.5492372169202
113	186	3.0	0.553455108369712
113	513	1.0	0.581642272211075
114	130	1.0	0.532199765405898
114	134	2.0	0.58030351479728
114	388	2.0	0.592618442610109
114	181	36.0	0.58442860228262
114	513	1.0	0.579700928343153
114	239	1.0	0.589951877498837
114	268	1.0	0.533920251349426
115	123	4.0	0.591861284149455
115	141	7.0	0.521301102405044
115	167	19.0	0.596372743960889
115	170	2.0	0.473168098137984
115	172	13.0	0.597961136584484
115	174	9.0	0.585225252322848
115	185	11.0	0.566829219866104
115	195	4.0	0.526907322483154
115	201	12.0	0.599989387156767
115	202	6.0	0.576681053067517
115	205	8.0	0.558830573565778
115	207	9.0	0.581884285487574
115	215	8.0	0.553084450562626
115	221	1.0	0.507239606590471
115	223	6.0	0.582884994912233
115	226	4.0	0.53061550088381
115	227	5.0	0.554387296706208
115	228	3.0	0.525917211613095
115	230	15.0	0.591424786608401
115	233	8.0	0.582624445575735
115	236	11.0	0.587261376258307
115	240	8.0	0.5905207949979
115	242	12.0	0.522293034669113
115	245	18.0	0.592859911063201
115	252	2.0	0.518088139004766
115	256	12.0	0.584843085955311
115	265	10.0	0.56016615133624
115	266	5.0	0.549730289882934
115	269	10.0	0.521109600303997
115	276	2.0	0.577375730315215
115	282	3.0	0.570931332828454
115	291	9.0	0.598044677699134
115	293	3.0	0.531091542151254
115	294	5.0	0.526099707614492
115	309	5.0	0.56695463384248
115	316	5.0	0.588814051656493
115	317	7.0	0.599368796480196
115	330	13.0	0.593009820221025
115	331	9.0	0.58367319009493
115	333	5.0	0.558227609462266
115	337	4.0	0.505311081847931
115	341	8.0	0.549469048531171
115	342	6.0	0.538384090588595
115	343	6.0	0.597146179622741
115	346	10.0	0.597445066515779
115	347	4.0	0.554790671766175
115	348	2.0	0.546775467733061
115	395	2.0	0.536806315800865
115	352	5.0	0.499090339114709
115	357	11.0	0.59988979075832
115	396	3.0	0.571351457899011
115	359	1.0	0.538280231639377
115	361	1.0	0.519920088604579
115	368	12.0	0.579926059983611
115	371	16.0	0.590818285889265
115	372	4.0	0.513689411189826
115	376	7.0	0.535922557165987
115	378	6.0	0.591861578019236
115	380	2.0	0.584671296939502
115	386	9.0	0.594922436022769
4	19	1.0	0.514703365393792
4	41	1.0	0.529490116239687
4	46	1.0	0.580180352279222
4	47	1.0	0.582488031391435
4	74	1.0	0.589056858563275
116	125	6.0	0.557112333374039
116	161	1.0	0.593478563523304
116	164	2.0	0.582566336079624
116	167	34.0	0.599173806967717
116	388	1.0	0.509694781644805
116	170	7.0	0.586239640494478
116	171	8.0	0.577257957457982
116	185	26.0	0.528289214972654
116	195	2.0	0.500697464895236
116	202	2.0	0.554177513211565
116	203	3.0	0.599745975737346
116	227	19.0	0.530733630115466
116	228	9.0	0.590115632246672
116	238	34.0	0.577968190767337
116	243	2.0	0.595205227205223
116	248	23.0	0.522910218472733
116	263	2.0	0.580814116275371
116	269	32.0	0.575446593245952
116	273	2.0	0.580492210898814
116	293	22.0	0.597265755488257
116	331	31.0	0.59238556596097
116	336	27.0	0.535115186578812
116	337	9.0	0.565428780773526
116	342	21.0	0.586628098143425
116	348	8.0	0.559514706055986
116	352	21.0	0.591300912832545
116	353	15.0	0.581873624176327
116	361	3.0	0.569028081608389
116	372	12.0	0.527908511238417
116	376	24.0	0.548049363145434
399	9	1.0	0.559955440707484
399	511	1.0	0.599573735552805
399	158	5.0	0.594312197555415
399	180	1.0	0.588078886545799
399	46	2.0	0.591040778989605
399	259	1.0	0.501093866897164
399	408	1.0	0.581222461824043
5	6	1.0	0.563037619546785
5	8	1.0	0.587800394475747
5	19	2.0	0.537629289975213
5	23	1.0	0.591302062714461
5	38	1.0	0.593206295663311
5	39	1.0	0.556098718593251
5	40	1.0	0.543933325974154
5	41	1.0	0.492518642005057
5	44	1.0	0.571583204460132
5	58	1.0	0.587469000736513
5	403	1.0	0.580710265103313
5	67	1.0	0.564870276524823
5	69	1.0	0.501613036108811
5	71	1.0	0.584825385922684
5	73	1.0	0.550575345652607
117	134	3.0	0.550205647591503
117	158	28.0	0.5541733835831
117	173	2.0	0.50067923049046
117	259	1.0	0.550062960538498
480	433	1.0	0.591991731924023
480	467	1.0	0.579129744639337
118	125	1.0	0.579697334704996
118	197	1.0	0.591623990547483
118	201	1.0	0.597096711077407
118	213	1.0	0.594753735905975
119	130	2.0	0.506344103131957
119	134	3.0	0.562236177973399
119	197	9.0	0.594504754855816
119	259	2.0	0.578469544561992
119	268	2.0	0.554055990123532
119	398	1.0	0.599037451534442
6	19	1.0	0.55281079395337
6	20	1.0	0.579942269073757
6	29	1.0	0.556088959952602
6	33	1.0	0.583239359031081
6	36	1.0	0.580307168643018
6	46	1.0	0.590381330187723
6	53	2.0	0.586720129869
6	529	1.0	0.58522842678259
6	497	1.0	0.572623401100227
6	408	2.0	0.590147046759955
6	66	2.0	0.564398649849531
6	74	1.0	0.521145118032088
416	423	2.0	0.519652089842456
416	468	1.0	0.57299769782854
416	449	3.0	0.578034156511878
416	471	1.0	0.563289964025111
416	466	1.0	0.595896822719328
120	130	1.0	0.488861566365495
120	134	3.0	0.53765228891919
120	146	1.0	0.591491099442211
120	388	2.0	0.556238399064941
120	173	6.0	0.598377303443673
120	197	13.0	0.538446731006484
120	259	7.0	0.565089881846451
120	267	58.0	0.591455368798814
120	268	1.0	0.577828791558159
121	122	1.0	0.582894344400772
121	124	3.0	0.593814794813399
121	133	3.0	0.520220074421117
121	138	1.0	0.571669259790921
121	143	1.0	0.592169061451093
121	144	1.0	0.555534473742597
121	157	3.0	0.584327872393483
121	160	2.0	0.556392028603119
121	170	1.0	0.590827498444109
121	182	2.0	0.548732694226516
121	184	4.0	0.596029249687488
121	188	1.0	0.594280305326493
121	193	1.0	0.53978796173788
121	200	3.0	0.556434861110695
121	203	1.0	0.557914337814124
121	210	1.0	0.587527199585954
121	215	4.0	0.596714334201275
121	217	3.0	0.586303287917853
121	236	5.0	0.587763513398023
121	240	1.0	0.558054422205699
121	244	1.0	0.549031093905585
121	246	2.0	0.560043923987079
121	247	3.0	0.581570524712726
121	253	1.0	0.525961783895291
121	266	1.0	0.595464606901528
121	267	2.0	0.596295578503196
121	275	3.0	0.597820446330311
121	276	1.0	0.555872438084195
121	278	1.0	0.584784624473466
121	279	4.0	0.597384810597151
121	286	2.0	0.587033148624324
121	291	1.0	0.565483770868069
121	296	4.0	0.5868385430901
121	297	4.0	0.573043525397704
121	299	1.0	0.581527706371718
121	300	1.0	0.565765751952523
121	302	1.0	0.556182648186487
121	305	4.0	0.586137296869456
121	309	1.0	0.537047320060381
121	310	1.0	0.597508707628156
121	317	1.0	0.588611638131325
121	318	5.0	0.598511605263272
121	319	2.0	0.563147597208475
121	320	2.0	0.5869382492633
121	322	1.0	0.572509691953996
121	324	3.0	0.55647987516721
121	337	3.0	0.588527017425084
121	343	1.0	0.576416537314243
121	344	3.0	0.596631432078861
121	345	3.0	0.583556809640695
121	360	3.0	0.550372745309584
121	363	1.0	0.552982037832305
121	365	1.0	0.577536277022343
121	366	1.0	0.565057735158297
121	369	3.0	0.583640135556484
121	378	1.0	0.59532313262057
121	382	1.0	0.582603265382151
417	418	23.0	0.595248054923004
417	423	10.0	0.528304246376525
417	428	5.0	0.480492607053863
417	485	3.0	0.583999337369345
417	487	1.0	0.536776466515175
417	432	4.0	0.559211597296022
417	436	12.0	0.507121336517529
417	437	4.0	0.58378621737427
417	492	1.0	0.595627939016403
417	449	12.0	0.543554541502991
417	494	1.0	0.583200629613168
417	408	2.0	0.545230056970401
417	498	5.0	0.586222635690213
417	459	7.0	0.567349350245357
417	398	1.0	0.523739754548038
417	506	1.0	0.576947057554234
122	142	13.0	0.552129581528748
122	145	3.0	0.596803821040134
122	147	8.0	0.549179051943438
122	388	1.0	0.500874068542885
122	170	9.0	0.556959331110756
122	174	38.0	0.574702888544506
122	181	21.0	0.583594924526123
122	188	12.0	0.561276083337839
122	193	23.0	0.590732936348377
122	207	47.0	0.575883630515455
122	215	34.0	0.542288143253994
122	226	23.0	0.546972461492126
122	228	9.0	0.571618455489919
122	229	22.0	0.593046401342081
122	235	7.0	0.566131065873594
122	237	10.0	0.57989414752295
122	240	36.0	0.591440684933408
122	244	4.0	0.564249117846936
122	247	5.0	0.59297030544881
122	265	52.0	0.582208310712146
122	267	24.0	0.50589036669463
122	270	10.0	0.554854670093375
122	333	21.0	0.570883669885188
122	342	24.0	0.558329351045105
122	346	60.0	0.581998099014416
122	352	26.0	0.572862037177865
122	353	20.0	0.599061435512167
122	396	16.0	0.590474909502875
122	359	12.0	0.595261714750067
122	360	3.0	0.580120194038695
122	361	2.0	0.55177984033352
122	366	10.0	0.575693895262094
123	164	2.0	0.568558936127481
123	171	12.0	0.582847816598607
123	176	2.0	0.595691756648999
123	181	15.0	0.538024372168796
123	203	8.0	0.556471342184857
123	217	42.0	0.596607160821941
123	221	4.0	0.583321818214086
123	255	2.0	0.552835475774519
123	263	1.0	0.586491548512049
123	392	1.0	0.544550279014395
123	393	3.0	0.516841019377966
123	344	44.0	0.591248451934791
123	358	1.0	0.595474188802039
123	361	4.0	0.56738410769259
124	158	4.0	0.548166954766731
124	168	3.0	0.559788947390034
124	388	1.0	0.490670095741123
124	170	13.0	0.569387018575409
124	173	1.0	0.556846415225966
124	186	2.0	0.551205660777288
124	226	38.0	0.563749557417549
124	235	10.0	0.571781917466679
124	255	4.0	0.568040073474829
124	263	3.0	0.593162005961205
124	267	42.0	0.58915648274595
124	273	2.0	0.549662386705315
124	342	36.0	0.535958912344452
124	352	34.0	0.57917126770552
124	361	9.0	0.522684785924607
124	376	50.0	0.58186196358203
125	128	19.0	0.531251931992845
125	130	1.0	0.544934971280414
125	133	12.0	0.592099636350094
125	138	7.0	0.547181383402258
125	142	5.0	0.598366463208515
125	147	2.0	0.474308765855368
125	150	15.0	0.579031568852999
125	165	8.0	0.566666642870485
125	170	3.0	0.510449439094277
125	172	19.0	0.585313033693019
125	174	9.0	0.546869378708273
125	175	1.0	0.561365824491152
125	176	3.0	0.566359421689152
125	181	1.0	0.535439676694958
125	188	5.0	0.591462992512885
125	193	6.0	0.584449611830066
125	197	2.0	0.514409629918691
