"HSP90AA1"	"METTL1"	+
"ZNF446"	"METTL1"	+
"FAT1"	"METTL1"	-
"FOXP3"	"MSR1"	+
"PRDM1"	"MSR1"	+
"CYB5R4"	"MSR1"	+
"COL17A1"	"MSR1"	-
"IP6K2"	"MSR1"	-
"HMMR"	"MSR1"	+
"CST7"	"MSR1"	+
"C1QTNF3"	"MSR1"	+
"ME2"	"MSR1"	+
"ZNF446"	"MSR1"	-
"SLCO1A2"	"MSR1"	-
"CPNE3"	"MSR1"	+
"EPHA3"	"C6"	+
"CTPS2"	"C6"	-
"MRPS10"	"C6"	-
"VAMP3"	"C6"	+
"MSMO1"	"C6"	-
"MRTO4"	"C6"	-
"GYG2"	"C6"	+
"TMCC3"	"C6"	+
"SPAG4"	"C6"	-
"COL17A1"	"C6"	+
"CLDN18"	"C6"	+
"PHKA1"	"C6"	-
"MAST4"	"C6"	+
"ST6GALNAC1"	"C6"	+
"HMMR"	"C6"	-
"MCM2"	"C6"	-
"MGLL"	"C6"	+
"FOSL2"	"C6"	+
"MCAM"	"C6"	+
"HSP90AA1"	"C6"	-
"PPP1R15A"	"C6"	+
"CETP"	"C6"	+
"VAMP3"	"EPHA3"	+
"MRTO4"	"EPHA3"	-
"TMCC3"	"EPHA3"	+
"MAST4"	"EPHA3"	+
"MCM2"	"EPHA3"	-
"MGLL"	"EPHA3"	+
"ENO1"	"EPHA3"	-
"MCAM"	"EPHA3"	+
"C1QTNF3"	"EPHA3"	+
"ITGB5"	"EPHA3"	+
"CAD"	"EPHA3"	-
"MSMO1"	"GPM6B"	-
"GYG2"	"GPM6B"	+
"PRDM1"	"GPM6B"	+
"TMCC3"	"GPM6B"	+
"RASGRF1"	"GPM6B"	+
"YIPF1"	"GPM6B"	-
"SPAG4"	"GPM6B"	-
"COL17A1"	"GPM6B"	+
"CLDN18"	"GPM6B"	+
"COASY"	"GPM6B"	-
"MAST4"	"GPM6B"	-
"BCL3"	"GPM6B"	-
"SLC6A15"	"GPM6B"	+
"ADGRL1"	"GPM6B"	-
"HMMR"	"GPM6B"	-
"CLASP1"	"GPM6B"	+
"IPCEF1"	"GPM6B"	+
"ENO1"	"GPM6B"	+
"PLD1"	"GPM6B"	+
"MCAM"	"GPM6B"	+
"RARB"	"GPM6B"	+
"BPIFB2"	"GPM6B"	-
"ITGB5"	"GPM6B"	-
"ZNF446"	"GPM6B"	-
"FAT1"	"GPM6B"	+
"SLCO1A2"	"GPM6B"	+
"PREP"	"GPM6B"	+
"ATG16L1"	"GPM6B"	-
"HSD17B2"	"GPM6B"	+
"PPP1R15A"	"GPM6B"	+
"MRPS10"	"CTPS2"	+
"TMCC3"	"CTPS2"	-
"MTMR1"	"CTPS2"	+
"COL17A1"	"CTPS2"	-
"PHKA1"	"CTPS2"	+
"HYAL2"	"CTPS2"	-
"NUCKS1"	"CTPS2"	+
"HMMR"	"CTPS2"	+
"MGLL"	"CTPS2"	-
"PLD1"	"CTPS2"	-
"MCAM"	"CTPS2"	-
"TM9SF3"	"CTPS2"	+
"XRCC5"	"CTPS2"	+
"HSP90AA1"	"CTPS2"	+
"WBP11"	"CTPS2"	+
