11	5
1	1	-1.0
2	2	1.0
2	4	1.0
2	5	1.0
3	2	1.0
3	4	1.0
3	5	1.0
4	3	-1.0
5	3	-1.0
6	4	1.0
6	5	1.0
7	4	1.0
7	5	1.0
8	5	1.0
9	5	1.0
10	5	1.0
11	5	1.0
