CLUSTER_ID	Fitness Score	Fitness Rank
Cluster 11394	0.1868189000766766	1
Cluster 34909	0.1868189000766766	2
Cluster 78422	0.16350307038556608	3
Cluster 18269	0.09714850885499761	4
Cluster 91401	0.09714850885499761	5
Cluster 18410	0.0812912767926752	6
Cluster 83354	0.0812912767926752	7
Cluster 30403	0.026494889541433773	8
Cluster 33345	0.026494889541433773	9
Cluster 42067	0.026494889541433773	10
Cluster 79424	0.026494889541433773	11
